"","Dates","Low_LowElDelta","Low_MedElDelta","Low_HighElDelta","High_LowElDelta","High_MedElDelta","High_HighElDelta"
"5513","2016-02-07",-49.0074210063599,-72.0782076139212,-93.6601352227305,-65.9707366286497,-81.2371745488864,-76.9718132931246
"5514","2016-02-08",-49.0505138057309,-72.14922100003,-93.7536194987685,-66.0605397226895,-81.3659979405513,-77.0995462413284
"5515","2016-02-09",-49.0936066051019,-72.2202343861388,-93.8471037748065,-66.1503428167294,-81.4948213322163,-77.2272791895323
"5516","2016-02-10",-49.494327476528,-72.5293422943746,-94.0962552161932,-66.7449880267719,-82.1209759944286,-77.7028929733401
"5517","2016-02-11",-49.537420275899,-72.6003556804834,-94.1897394922311,-66.8347911208118,-82.2497993860936,-77.830625921544
"5518","2016-02-12",-49.58051307527,-72.6713690665922,-94.2832237682691,-66.9245942148517,-82.3786227777586,-77.9583588697478
"5519","2016-02-13",-49.6236058746409,-72.7423824527011,-94.3767080443071,-67.0143973088915,-82.5074461694236,-78.0860918179516
"5520","2016-02-14",-49.6666986740119,-72.8133958388099,-94.470192320345,-67.1042004029314,-82.6362695610886,-78.2138247661555
"5521","2016-02-15",-49.7097914733829,-72.8844092249187,-94.563676596383,-67.1940034969712,-82.7650929527535,-78.3415577143593
"5522","2016-02-16",-49.7528842727539,-72.9554226110275,-94.657160872421,-67.2838065910111,-82.8939163444185,-78.4692906625632
"5523","2016-02-17",-49.7959770721248,-73.0264359971363,-94.7506451484589,-67.3731303920082,-82.9389190733155,-78.1282584156294
"5524","2016-02-18",-48.9304645561701,-71.6384798930439,-92.9749412883805,-65.9663921748713,-81.05173204636,-76.6540221779074
"5525","2016-02-19",-48.9022452988035,-71.5795500636259,-92.9481055644184,-65.7566670730001,-80.4168962901553,-76.3627148190095
"5526","2016-02-20",-48.9453380981745,-71.6505634497347,-93.0415898404564,-65.8222958241957,-80.4959285372923,-76.4884004223637
"5527","2016-02-21",-48.9884308975454,-71.7215768358435,-93.1350741164944,-65.9120989182355,-80.6247519289573,-76.6161333705675
"5528","2016-02-22",-49.0315236969164,-71.7925902219524,-93.2285583925323,-66.0019020122754,-80.7535753206222,-76.7438663187714
"5529","2016-02-23",-49.0746164962874,-71.8636036080612,-93.3220426685703,-66.0917051063153,-80.8823987122872,-76.8715992669752
"5530","2016-02-24",-49.1177092956584,-71.93461699417,-93.4155269446083,-66.1815082003551,-81.0112221039522,-76.9993322151791
"5531","2016-02-25",-49.1608020950293,-72.0056303802788,-93.5090112206462,-66.271311294395,-81.1400454956172,-77.1270651633829
"5532","2016-02-26",-49.6829732443935,-72.4525185622972,-93.9065304703095,-66.9225203361239,-81.8121283132811,-77.7510529199168
"5533","2016-02-27",-49.7260660437645,-72.523531948406,-94.0000147463474,-67.0123234301637,-81.940951704946,-77.8787858681206
"5534","2016-02-28",-49.7691588431354,-72.5945453345149,-94.0934990223854,-67.1021265242036,-82.069775096611,-78.0065188163244
"5535","2016-03-01",-49.8122516425064,-72.6655587206237,-94.1869832984234,-67.1919296182435,-82.198598488276,-78.1342517645283
"5536","2016-03-02",-49.8553444418774,-72.7365721067325,-94.2804675744614,-67.2817327122833,-82.327421879941,-78.2619847127321
"5537","2016-03-03",-49.8984372412484,-72.8075854928413,-94.3739518504993,-67.3715358063232,-82.456245271606,-78.389717660936
"5538","2016-03-04",-49.8558208207612,-72.8284590365906,-94.4391339043151,-67.163368406841,-82.05343402111,-77.6902209226395
"5539","2016-03-05",-49.9638633896629,-72.7924609429482,-94.4296155990818,-65.9288881269975,-80.5823408023244,-76.38096505265
"5540","2016-03-06",-47.3556795932892,-70.0233183836379,-91.596522097342,-61.8324409402016,-76.3507353440868,-72.9686596131379
"5541","2016-03-07",-46.5323362224474,-69.1956115392187,-90.8005485956022,-59.7320096299877,-74.4783891451085,-71.9291244871255
"5542","2016-03-08",-45.8814041991234,-68.534223874391,-90.178370649418,-59.2746098482694,-74.0079365690765,-71.6494869938706
"5543","2016-03-09",-45.9218196935298,-68.5940498717381,-90.2550727032337,-59.1846331175507,-73.8581189136794,-71.541365815395
"5544","2016-03-10",-45.9649124929008,-68.6650632578469,-90.3485569792717,-59.1309927906365,-73.7750514671377,-71.5026496273224
"5545","2016-03-11",-46.0080052922718,-68.7360766439557,-90.4420412553096,-58.9728066687698,-73.5713212525649,-71.2606832793011
"5546","2016-03-12",-44.5227647583094,-67.3973434413706,-89.2963077535698,-56.9558172817193,-71.7454245105624,-70.00594661778
"5547","2016-03-13",-45.1303910139862,-67.894077524897,-89.7247317121475,-56.3364520938271,-70.8826635627046,-68.8850329400797
"5548","2016-03-14",-44.6048667920806,-67.443843347653,-89.4283137659632,-53.4191706375786,-67.9486910757842,-66.8459840584691
"5549","2016-03-15",-44.5891652652104,-67.4462068481783,-89.4815847086679,-53.4223864478621,-68.0153033841855,-66.9468967891425
"5550","2016-03-16",-44.6322580645814,-67.5172202342871,-89.5750689847059,-53.5121895419019,-68.1441267758505,-67.0746297373464
"5551","2016-03-17",-44.6753508639524,-67.5882336203959,-89.6685532607438,-53.6019926359418,-68.2729501675155,-67.2023626855502
"5552","2016-03-18",-44.7184436633234,-67.6592470065048,-89.7620375367818,-53.6917957299816,-68.4017735591805,-67.330095633754
"5553","2016-03-19",-44.7615364626943,-67.7302603926136,-89.8555218128197,-53.7815988240215,-68.5305969508454,-67.4578285819579
"5554","2016-03-20",-44.8046292620653,-67.8012737787224,-89.9490060888577,-53.8714019180614,-68.5963459899624,-67.3055359383511
"5555","2016-03-21",-45.6537607417548,-68.5785033440885,-90.6946726993445,-54.3482698871994,-68.7338770402539,-67.3229180287876
"5556","2016-03-22",-45.4775095694946,-68.4235992795659,-90.6206191976047,-53.1618653874401,-67.2727254945755,-66.3628454747522
"5557","2016-03-23",-45.5187583972344,-68.4905953760739,-90.7083790291983,-53.0887687585713,-67.1511450989946,-66.4335086852721
"5558","2016-03-24",-45.5618511966053,-68.5616087621827,-90.8018633052362,-53.1785718526111,-67.2799684906596,-66.5612416334759
"5559","2016-03-25",-45.6049439959763,-68.6326221482915,-90.8953475812742,-53.268374946651,-67.4087918823246,-66.6889745816798
"5560","2016-03-26",-45.6480367953473,-68.7036355344003,-90.9888318573121,-53.3581780406908,-67.5376152739896,-66.8167075298836
"5561","2016-03-27",-45.6911295947183,-68.7746489205092,-91.0823161333501,-53.4479811347307,-67.6664386656545,-66.9444404780875
"5562","2016-03-28",-45.7342223940892,-68.845662306618,-91.1758004093881,-53.5294265563374,-67.7263675989514,-66.839211174212
"5563","2016-03-29",-46.4748533620469,-69.4381444618548,-91.6881603963488,-54.7155880369216,-68.6579140893468,-67.5546955586173
"5564","2016-03-30",-46.504630558581,-69.4917665436158,-91.7751380057202,-54.7958951375517,-68.7711429391015,-67.6684297864117
"5565","2016-03-31",-46.547723357952,-69.5627460285466,-91.8683378373137,-54.8856982315916,-68.8999663307664,-67.7961627346155
"5566","2016-04-01",-46.5908161573229,-69.6337594146554,-91.9618221133517,-54.9755013256315,-69.0287897224314,-67.9238956828193
"5567","2016-04-02",-46.6339089566939,-69.7047728007642,-92.0553063893896,-55.0653044196713,-69.1576131140964,-68.0516286310232
"5568","2016-04-03",-46.6770017560649,-69.775786186873,-92.1487906654276,-55.1551075137112,-69.2864365057614,-68.179361579227
"5569","2016-04-04",-46.7200945554358,-69.8467995729818,-92.2422749414656,-55.2449106077511,-69.4152598974264,-68.3070945274308
"5570","2016-04-05",-46.7631873548068,-69.9178129590906,-92.3357592175035,-55.3347137017909,-69.5440832890914,-68.4348274756347
"5571","2016-04-06",-47.7208265425609,-70.8275040157361,-93.1878795999365,-56.6740286122287,-70.7281071389465,-69.4537054620065
"5572","2016-04-07",-47.7639193419318,-70.8985174018449,-93.2813638759745,-56.7638317062686,-70.8569305306115,-69.5814384102103
"5573","2016-04-08",-47.4600617866929,-70.6781671130661,-93.1890703742347,-56.8536348003084,-70.9857539222765,-69.7091713584142
"5574","2016-04-09",-45.2520907562766,-68.7556217230074,-91.5477990947171,-55.6842452035672,-69.9339312543481,-68.5791691818579
"5575","2016-04-10",-44.7252544776334,-68.3624093272703,-91.3788478151995,-54.7023340760838,-68.9417577092266,-67.8274139662742
"5576","2016-04-11",-44.2848898301959,-68.0166585808255,-91.2406165356819,-54.5597399560145,-68.7592472106104,-67.7028628453801
"5577","2016-04-12",-44.3255535515527,-68.0868074868936,-91.3341008117199,-54.6495430500544,-68.8880706022753,-67.830595793584
"5578","2016-04-13",-44.3646924502144,-68.1491760725956,-91.415816198869,-54.7393461440942,-69.0168939939403,-67.9583287417878
"5579","2016-04-14",-45.209045492391,-68.7422627083045,-91.8972844641274,-55.9492404667199,-69.9784686852056,-68.7016837813158
"5580","2016-04-15",-45.252138291762,-68.8132760944133,-91.9907687401654,-56.0390435607598,-70.1072920768706,-68.8294167295197
"5581","2016-04-16",-45.2952310911329,-68.8842894805221,-92.0842530162033,-56.1288466547996,-70.2361154685356,-68.9571496777235
"5582","2016-04-17",-45.3383238905039,-68.955302866631,-92.1777372922413,-56.2186497488395,-70.3649388602006,-69.0848826259273
"5583","2016-04-18",-45.3814166898749,-69.0263162527398,-92.2712215682793,-56.3084528428794,-70.4937622518655,-69.2126155741312
"5584","2016-04-19",-45.4245094892459,-69.0973296388486,-92.3647058443173,-56.3982559369192,-70.6225856435305,-69.3398366861226
"5585","2016-04-20",-45.4676022886168,-69.1683430249574,-92.4581901203552,-56.4880590309591,-70.7514090351955,-69.4675696343265
"5586","2016-04-21",-45.5106950879878,-69.2393564110662,-92.5516743963932,-56.577862124999,-70.8802324268605,-69.5953025825303
"5587","2016-04-22",-46.4398572235114,-70.0596470009655,-93.3320339572557,-57.7363939688012,-71.7965433192647,-69.8746970177006
"5588","2016-04-23",-45.7577549874214,-69.1866820838283,-92.3570737888492,-55.6908866457064,-69.7093266106791,-68.4357249115219
"5589","2016-04-24",-45.8002981414023,-69.2387277608092,-92.4231447315539,-55.7806897397462,-69.8299071730486,-68.5216664329823
"5590","2016-04-25",-45.5520434230427,-68.984306788074,-92.3195090075919,-55.4939632149738,-69.4986915783588,-68.34687858784
"5591","2016-04-26",-45.5570156550378,-69.0115029015326,-92.3866110614076,-55.5711099771033,-69.6022573816083,-68.4411630395627
"5592","2016-04-27",-45.6001084544088,-69.0825162876414,-92.4800953374456,-55.6607782699749,-69.6995018259049,-68.368793620524
"5593","2016-04-28",-45.2512863601628,-68.6717091804881,-92.1310196134835,-55.5618447505196,-69.5522461309645,-68.2587786480625
"5594","2016-04-29",-45.2942550460585,-68.7427225665969,-92.2245038895215,-55.6506742805664,-69.6277417587754,-68.1969786468102
"5595","2016-04-30",-46.1487091077397,-69.4908083268142,-92.9635709003428,-56.8199272236284,-70.5302648117801,-69.0195714050806
"5596","2016-05-01",-46.1918019071107,-69.561821712923,-93.0570551763808,-56.9097303176682,-70.6565262429884,-69.1150074882813
"5597","2016-05-02",-46.2348415149923,-69.6240546939128,-93.1374550079743,-56.9771114840514,-70.6901950816041,-69.1541415881166
"5598","2016-05-03",-46.2779343143633,-69.6950680800216,-93.2309392840123,-57.0669145780912,-70.8186007623251,-69.2790338453415
"5599","2016-05-04",-46.3210271137343,-69.7660814661304,-93.3244235600503,-57.1567176721311,-70.9472013748199,-69.4059478556055
"5600","2016-05-05",-46.3641199131052,-69.8370948522392,-93.4179078360882,-57.2464159208179,-71.0211097010435,-69.3248516291453
"5601","2016-05-06",-46.1732056202776,-69.6802923217449,-93.2788587787929,-57.0998975889609,-70.7497103135383,-68.842271077669
"5602","2016-05-07",-45.8568303345422,-69.4029202514592,-93.0618719437197,-57.0159569549996,-70.6641644487288,-68.7218146464742
"5603","2016-05-08",-46.8634736077126,-70.0506119121365,-93.5832711813192,-58.6277437390474,-72.025645619286,-69.828901088401
"5604","2016-05-09",-46.9055557687858,-70.1125567331126,-93.651404346246,-58.7172772307507,-72.1494286322264,-69.9473698011601
"5605","2016-05-10",-46.9486485681567,-70.1835701192215,-93.744888622284,-58.8070803247906,-72.2782520238914,-70.075102749364
"5606","2016-05-11",-46.9917413675277,-70.2527528417147,-93.8355995649886,-58.8968834188304,-72.4070754155564,-70.2028356975678
"5607","2016-05-12",-47.0348341668987,-70.3237662278235,-93.9290838410266,-58.9866865128703,-72.5358988072214,-70.3305686457716
"5608","2016-05-13",-47.0779269662696,-70.3947796139323,-94.0225681170646,-59.0764896069102,-72.6647221988864,-70.4583015939755
"5609","2016-05-14",-47.1210197656406,-70.4657930000412,-94.1160523931026,-59.16629270095,-72.7935455905514,-70.5860345421793
"5610","2016-05-15",-47.1641125650116,-70.53680638615,-94.2095366691405,-59.2560957949899,-72.9068022877023,-70.6738954494363
"5611","2016-05-16",-48.156300350414,-71.3615367480879,-95.0142394951264,-60.7952101967607,-74.3508976440644,-71.8754269708545
"5612","2016-05-17",-48.199393149785,-71.4325501341967,-95.1077237711644,-60.8850132908005,-74.4797210357294,-72.0031599190584
"5613","2016-05-18",-48.2351987151134,-71.4998513413073,-95.2007813805357,-60.9748163848404,-74.6085444273944,-72.1308928672622
"5614","2016-05-19",-48.2782915144844,-71.5708647274161,-95.2942656565736,-61.0646194788803,-74.7373678190594,-72.258625815466
"5615","2016-05-20",-48.3213843138554,-71.6418781135249,-95.3877499326116,-61.1542877717519,-74.8421310603484,-72.2918737988586
"5616","2016-05-21",-48.3644771132264,-71.7128914996338,-95.4812342086496,-61.1701149802229,-74.868838049897,-72.361897214113
"5617","2016-05-22",-48.4075699125973,-71.7839048857426,-95.5747184846876,-61.1182720022191,-74.7515183059452,-72.3152987483693
"5618","2016-05-23",-48.4506627119683,-71.8549182718514,-95.6682027607255,-61.2080750962589,-74.8687850281588,-72.3871647739884
"5619","2016-05-24",-49.5514849961635,-72.7211162073193,-96.5132684582855,-62.8200946421536,-76.2935244858044,-73.379206660425
"5620","2016-05-25",-49.5315281501444,-72.7215473406949,-96.5656505121012,-62.6483984476441,-76.1452941319946,-73.3273618735041
"5621","2016-05-26",-49.3180606658274,-72.438988390165,-96.1930370103614,-62.6747401472408,-76.0583280499754,-73.2258689739792
"5622","2016-05-27",-49.3611534651984,-72.5100017762738,-96.2865212863994,-62.7645432412806,-76.1871514416404,-73.3536019221831
"5623","2016-05-28",-49.4042462645694,-72.5810151623826,-96.3800055624374,-62.8543463353205,-76.3159748333054,-73.4813348703869
"5624","2016-05-29",-49.4440943830893,-72.6437397104543,-96.4626098384753,-62.9441494293604,-76.4447982249704,-73.6044868844897
"5625","2016-05-30",-49.4871871824602,-72.7147530965631,-96.5560941145133,-63.0339525234002,-76.5736216166354,-73.7322198326935
"5626","2016-05-31",-49.5302799818312,-72.785766482672,-96.6495783905513,-63.1237556174401,-76.7024450083003,-73.8599527808973
"5627","2016-06-01",-50.3448822285417,-73.4321346380167,-97.2486450639898,-64.5943060621219,-78.1632210025891,-74.9529661482236
"5628","2016-06-02",-50.3879750279127,-73.5031480241255,-97.3421293400278,-64.6841091561618,-78.2920443942541,-75.0806990964275
"5629","2016-06-03",-50.4310678272836,-73.5741614102344,-97.4356136160658,-64.7739122502017,-78.4208677859191,-75.2084320446313
"5630","2016-06-04",-50.4741606266546,-73.6451747963432,-97.5290978921037,-64.8637153442415,-78.5496911775841,-75.3361649928352
"5631","2016-06-05",-50.5172534260256,-73.716188182452,-97.6225821681417,-64.9535184382814,-78.6785145692491,-75.463897941039
"5632","2016-06-06",-50.5603462253966,-73.7872015685608,-97.7160664441797,-65.0433215323213,-78.8073379609141,-75.5916308892429
"5633","2016-06-07",-50.6034390247675,-73.8582149546696,-97.8095507202176,-65.1331246263611,-78.936161352579,-75.7193638374467
"5634","2016-06-08",-50.6465318241385,-73.9292283407784,-97.9030349962556,-65.222927720401,-79.064984744244,-75.8470967856505
"5635","2016-06-09",-51.4957955153239,-74.662298344612,-98.6084974311913,-66.6460574408661,-80.4159126643097,-76.8998724963089
"5636","2016-06-10",-51.5388883146949,-74.7333117307208,-98.7019817072292,-66.7358605349059,-80.5447360559747,-77.0276054445128
"5637","2016-06-11",-51.5819811140659,-74.8043251168296,-98.7954659832672,-66.8256636289458,-80.6735594476397,-77.1553383927166
"5638","2016-06-12",-51.4393824240752,-74.560972878733,-98.4656969259718,-66.8864095822682,-80.7369971528663,-77.1869229084189
"5639","2016-06-13",-51.4305425993327,-74.5401310228721,-98.4395723131209,-66.9655034723839,-80.7996272836012,-77.2103436365331
"5640","2016-06-14",-51.4736353987036,-74.6111444089809,-98.5330565891589,-67.0553065664237,-80.9284506752662,-77.338076584737
"5641","2016-06-15",-51.5167281980746,-74.6821577950898,-98.6265408651969,-67.1451096604636,-81.0572740669312,-77.4658095329408
"5642","2016-06-16",-51.5598209974456,-74.7531711811986,-98.7200251412348,-67.2349127545035,-81.1860974585962,-77.5935424811447
"5643","2016-06-17",-52.2206744624211,-75.3727688945091,-99.3321320068045,-68.5172427522349,-82.5127826479817,-78.690818895003
"5644","2016-06-18",-52.2637672617921,-75.4437822806179,-99.4256162828424,-68.6070458462748,-82.6416060396467,-78.8185518432068
"5645","2016-06-19",-52.306860061163,-75.5147956667267,-99.5191005588804,-68.6968489403146,-82.7704294313117,-78.9462847914107
